ID.rnaseq	logFC
ENSRNOG00000049505	-0.235946910220056
ENSRNOG00000004912	-0.235921312520862
novel.10264	-0.235885508395591
ENSRNOG00000012427	0.23569460120168
ENSRNOG00000015071	-0.235450876741506
ENSRNOG00000007393	-0.235430998954524
ENSRNOG00000028584	0.235425901734652
novel.4987	-0.235405189232898
ENSRNOG00000004033	-0.235386111255956
ENSRNOG00000001739	0.235338122560936
novel.10701	-0.235236134289628
ENSRNOG00000009530	-0.235211892835888
ENSRNOG00000014893	-0.235153385128013
ENSRNOG00000061361	0.235144109696468
ENSRNOG00000009470	0.235059004206092
ENSRNOG00000047098	-0.235004676566413
ENSRNOG00000008047	0.234953101367179
ENSRNOG00000015322	-0.234920270016794
ENSRNOG00000001519	-0.234590453090155
novel.4049	-0.234589856670723
novel.5523	-0.234541685259721
novel.7165	-0.23453271176873
ENSRNOG00000010859	-0.234519041872382
ENSRNOG00000033583	-0.234507639703083
ENSRNOG00000016164	0.234482779935445
ENSRNOG00000026490	-0.234470361284947
ENSRNOG00000025716	-0.234436351124711
ENSRNOG00000011589	-0.234198925480525
ENSRNOG00000022288	0.234135108251301
novel.261	-0.234106210696244
ENSRNOG00000023814	0.234000539738762
ENSRNOG00000052945	0.233989417136104
ENSRNOG00000002979	-0.233980129513839
ENSRNOG00000011971	0.233909182076384
ENSRNOG00000037113	0.233892332783198
ENSRNOG00000061005	-0.23388517450744
ENSRNOG00000037710	0.233872241417803
ENSRNOG00000054625	0.233857689771143
novel.4902	-0.233811150567091
ENSRNOG00000030352	0.233807334581589
ENSRNOG00000045543	-0.233760603178299
ENSRNOG00000028630	-0.233735001340319
ENSRNOG00000005185	-0.233590808323388
ENSRNOG00000019662	-0.233571797140861
ENSRNOG00000020501	0.233443901963954
ENSRNOG00000002734	-0.233297677546557
ENSRNOG00000024578	-0.233217762284202
ENSRNOG00000051264	-0.233191995618822
ENSRNOG00000008101	-0.233182466531891
ENSRNOG00000010553	-0.233127099684546
ENSRNOG00000003984	-0.233117439514077
novel.5045	0.233092481736608
ENSRNOG00000014166	-0.233084507166191
novel.7125	0.233051709876332
ENSRNOG00000061373	0.233046586528996
ENSRNOG00000005573	0.233031557967612
ENSRNOG00000033217	0.232939687068262
ENSRNOG00000002941	-0.232905577065212
novel.5825	-0.232891834654092
ENSRNOG00000028517	-0.232794793461835
novel.4769	0.232524939224556
novel.10944	0.23252062349788
ENSRNOG00000009300	-0.232419452422202
ENSRNOG00000012757	-0.232413243441274
ENSRNOG00000056216	0.23231711924238
ENSRNOG00000015393	-0.232201059191745
ENSRNOG00000024620	0.232200172124983
novel.5348	0.23210698803843
ENSRNOG00000020546	-0.232081661243908
ENSRNOG00000057713	0.232044674383301
ENSRNOG00000011419	0.232028991832438
ENSRNOG00000020719	0.232020206630447
ENSRNOG00000009792	0.231898294631661
ENSRNOG00000008960	-0.231871735677576
ENSRNOG00000013813	0.231694470346358
novel.3195	0.231586127949906
novel.5610	-0.231530231333394
ENSRNOG00000049882	-0.231502310984328
ENSRNOG00000059467	-0.231458911028159
ENSRNOG00000011871	-0.231434450174453
ENSRNOG00000003400	0.23134013429329
ENSRNOG00000023931	0.231325848192383
ENSRNOG00000047653	-0.231311877722638
ENSRNOG00000018874	0.231297941837037
ENSRNOG00000017306	0.231219459769116
ENSRNOG00000050061	0.231185082590147
ENSRNOG00000017748	-0.231182035211274
ENSRNOG00000053820	-0.231096988304836
ENSRNOG00000015810	0.231068775630503
novel.5664	-0.231050354735639
novel.227	-0.23099579741333
ENSRNOG00000050181	-0.230812348815769
ENSRNOG00000006508	0.230709090771714
ENSRNOG00000027730	0.230649859099143
ENSRNOG00000011719	-0.230534335111954
ENSRNOG00000020300	-0.230513306494949
ENSRNOG00000051193	-0.230471240654905
ENSRNOG00000018524	0.230292278880224
ENSRNOG00000024824	0.230239390864667
novel.1866	0.230043963863213
ENSRNOG00000005053	-0.230017376353019
ENSRNOG00000050817	0.229874848221715
ENSRNOG00000028404	0.22979397139485
novel.12232	0.22979373101174
ENSRNOG00000037376	-0.229790013674578
ENSRNOG00000009005	0.229713186674619
novel.4462	-0.22963601902935
ENSRNOG00000017679	-0.229625573866816
ENSRNOG00000010529	0.22958116691189
ENSRNOG00000052061	-0.229477447641404
ENSRNOG00000026705	-0.229460736633485
ENSRNOG00000009540	-0.229399967954603
ENSRNOG00000025100	0.229392766891641
ENSRNOG00000037850	0.229308179226912
ENSRNOG00000003581	-0.229263780102527
ENSRNOG00000009151	0.229249645631593
novel.74	-0.229242008500266
ENSRNOG00000015068	0.229197112303801
ENSRNOG00000004378	-0.229161003194929
ENSRNOG00000001249	0.22912947775062
ENSRNOG00000021155	0.229103612304458
ENSRNOG00000015835	-0.229015233451612
novel.12211	-0.228992408077477
ENSRNOG00000000279	0.228986560542632
ENSRNOG00000014659	0.228851388284097
ENSRNOG00000049633	-0.228842648469742
novel.7661	0.228826159666946
ENSRNOG00000012051	-0.228711637020748
ENSRNOG00000009191	0.228641049400527
ENSRNOG00000022595	0.228508862204275
ENSRNOG00000030688	0.22846261005731
ENSRNOG00000027739	0.228418496590429
novel.916	0.228161063647721
ENSRNOG00000002218	-0.22812620820236
novel.3164	-0.22806793383357
novel.8860	0.228046717166147
ENSRNOG00000016627	-0.228020520908628
novel.7000	0.227966094097849
novel.6551	-0.22789023089348
novel.11138	0.227856288777136
ENSRNOG00000029810	0.227767388270989
novel.2234	-0.227704217448485
ENSRNOG00000057729	0.227662991309218
ENSRNOG00000036918	0.227645976360688
ENSRNOG00000017884	0.227621725630827
ENSRNOG00000011341	-0.227603085051268
ENSRNOG00000046971	-0.227539720338632
ENSRNOG00000017273	-0.227523852312929
ENSRNOG00000002953	-0.227491502815462
novel.11482	0.227425704963479
ENSRNOG00000005639	-0.227294984682925
ENSRNOG00000019750	-0.227268829697772
ENSRNOG00000005565	-0.227242480639203
ENSRNOG00000009437	-0.227228617840898
ENSRNOG00000029184	-0.22719973485329
ENSRNOG00000007398	0.22719154570515
ENSRNOG00000006718	-0.227116265516656
ENSRNOG00000045948	-0.227096107089437
ENSRNOG00000018782	-0.227083906612976
ENSRNOG00000028993	0.227030703592243
ENSRNOG00000008907	0.226969013714833
ENSRNOG00000005810	0.226797163635625
ENSRNOG00000011379	-0.226790688544309
novel.8681	-0.2267598209126
ENSRNOG00000011815	-0.226727192848092
novel.7387	-0.226633361937575
ENSRNOG00000052510	-0.226621178163318
ENSRNOG00000000957	-0.226525708120466
novel.3133	0.226513622843989
ENSRNOG00000015113	0.226430758767464
ENSRNOG00000058678	0.226374273033307
novel.4087	-0.226348314227269
ENSRNOG00000002599	-0.226342405751564
ENSRNOG00000002986	0.226337853222772
ENSRNOG00000002468	-0.22614576512458
ENSRNOG00000046382	-0.226091386648416
ENSRNOG00000035583	0.226011834443838
ENSRNOG00000053691	0.225942399341912
novel.9864	0.225813102469997
novel.9098	0.225768031211659
novel.7840	-0.225660032641834
novel.11852	-0.225630151893409
ENSRNOG00000012347	0.225370719632219
ENSRNOG00000032472	-0.225209405043091
novel.10982	-0.225146952819296
ENSRNOG00000020440	0.225135850120624
ENSRNOG00000050091	-0.225101754684792
ENSRNOG00000059262	-0.225071549254847
novel.10232	0.224972625365191
ENSRNOG00000043267	-0.224896581798181
ENSRNOG00000019681	0.224625771116355
ENSRNOG00000003463	0.224593876909237
novel.7124	-0.224492815152893
ENSRNOG00000053479	-0.224489905959288
ENSRNOG00000050113	0.224299265750898
ENSRNOG00000016479	-0.224151139536295
ENSRNOG00000008432	0.224147710004246
ENSRNOG00000027799	-0.224131663506426
ENSRNOG00000048676	-0.224067020362142
ENSRNOG00000053756	0.223936123565349
ENSRNOG00000006236	0.223929492034023
ENSRNOG00000022760	0.22390724072639
novel.6024	0.223875279361415
novel.11656	-0.223814919292382
novel.5920	-0.223804438485422
novel.7741	0.223735098795432
ENSRNOG00000018740	0.22371174838593
ENSRNOG00000014515	0.223640163543242
novel.12124	-0.223591740671381
ENSRNOG00000020106	0.22358775554307
ENSRNOG00000031136	-0.223467222082364
novel.10999	-0.223435297947112
ENSRNOG00000002419	-0.223392559423784
ENSRNOG00000010392	-0.223286529481002
ENSRNOG00000027724	-0.22301062472042
ENSRNOG00000013265	0.222922631281225
ENSRNOG00000007404	0.222876344126834
novel.7259	-0.222850375955952
ENSRNOG00000010716	0.222849292955502
ENSRNOG00000007613	0.222842812693589
ENSRNOG00000048914	-0.222748545268413
novel.3527	-0.222714162866204
ENSRNOG00000003675	-0.222489401870539
ENSRNOG00000060879	-0.222186117580762
ENSRNOG00000010921	-0.222141821641631
novel.10789	-0.222090716934691
ENSRNOG00000012727	-0.222083537829462
novel.7684	0.222029551588723
ENSRNOG00000061740	0.221966245089464
ENSRNOG00000012827	-0.221937781569221
ENSRNOG00000022321	0.221934433945009
novel.7776	-0.221869488793728
ENSRNOG00000022354	0.22184258672276
ENSRNOG00000014588	0.221840079043375
novel.4477	0.221809718495857
ENSRNOG00000055650	-0.221686677395241
ENSRNOG00000027145	0.221686208116619
novel.9616	0.221635544418246
ENSRNOG00000049911	0.221611844590107
ENSRNOG00000048193	-0.221597580514784
ENSRNOG00000007779	0.221522190356175
ENSRNOG00000054131	0.221441660015872
novel.11170	-0.221407545800258
novel.5849	-0.221301255636621
ENSRNOG00000038068	-0.221200176119487
ENSRNOG00000016093	-0.221194951592492
ENSRNOG00000047455	-0.221157859799423
ENSRNOG00000058430	-0.221113211465487
novel.11358	0.221089384303985
ENSRNOG00000030016	0.221059533954515
ENSRNOG00000015225	0.22085490717355
novel.11643	-0.220822015875937
ENSRNOG00000008291	-0.220782634892743
ENSRNOG00000016342	0.220715523223714
ENSRNOG00000025923	-0.220640811755808
ENSRNOG00000003929	-0.22059948091081
ENSRNOG00000025848	0.220487058235298
ENSRNOG00000004756	-0.220450317721824
ENSRNOG00000020949	0.22042893824092
ENSRNOG00000020982	0.220261280139979
ENSRNOG00000006076	0.220195524509835
ENSRNOG00000036910	0.220163928094357
ENSRNOG00000009571	0.220058735631362
novel.11955	0.220058364503974
ENSRNOG00000013459	-0.219835374178878
ENSRNOG00000009803	-0.219788939467303
ENSRNOG00000017538	0.219498284577997
ENSRNOG00000031993	-0.219424766021649
ENSRNOG00000047545	-0.219407065909383
novel.11959	0.219381753942568
ENSRNOG00000056978	0.219367036612644
ENSRNOG00000018892	-0.219281625677286
ENSRNOG00000015514	-0.219260939188764
ENSRNOG00000018649	-0.219245694647801
ENSRNOG00000031743	0.218879247296713
ENSRNOG00000018854	-0.218835138954278
ENSRNOG00000030101	-0.218722239464481
ENSRNOG00000000778	-0.218696221381352
ENSRNOG00000008405	-0.218665909651309
ENSRNOG00000046120	0.218640993755262
ENSRNOG00000021062	0.218640681887703
novel.4311	-0.218501664432879
ENSRNOG00000023130	0.218442097704433
novel.6920	0.218251981544714
novel.11686	0.218153094808367
ENSRNOG00000020956	0.218125210253683
ENSRNOG00000018081	0.218124538472313
novel.8928	-0.218109481782629
ENSRNOG00000027152	-0.218057463265501
ENSRNOG00000050312	0.218041592230199
ENSRNOG00000037645	0.21798856342458
ENSRNOG00000005233	0.217909345522101
ENSRNOG00000009345	-0.217879562706136
ENSRNOG00000052703	0.217841053031348
ENSRNOG00000020424	-0.217830771833424
ENSRNOG00000011402	-0.217704046385009
ENSRNOG00000011228	0.21764559505461
ENSRNOG00000006503	-0.217632096810193
ENSRNOG00000021084	0.217627694346008
ENSRNOG00000025860	-0.217477976683996
ENSRNOG00000020701	0.217438947888046
novel.2092	-0.217405257867471
ENSRNOG00000011154	0.217329130386572
ENSRNOG00000014486	-0.217306865435609
ENSRNOG00000037340	-0.217297997240136
ENSRNOG00000013794	0.217095753403667
novel.7370	0.217048991841561
ENSRNOG00000052725	0.217040099228072
ENSRNOG00000001081	0.217022922475534
ENSRNOG00000008492	-0.217014123539473
ENSRNOG00000013734	0.21697171206737
ENSRNOG00000013850	-0.216937571098619
ENSRNOG00000010208	-0.216888273839275
ENSRNOG00000061070	-0.216866301579388
ENSRNOG00000003214	-0.216839753834025
ENSRNOG00000001528	-0.216822642778201
ENSRNOG00000027171	0.21664791305322
ENSRNOG00000007041	0.216504718631557
novel.1791	-0.216488842366318
ENSRNOG00000012782	-0.216435198285646
novel.10295	-0.216306999898546
novel.7126	0.216220679562459
ENSRNOG00000008471	-0.216164593250127
ENSRNOG00000016695	0.216042378976077
ENSRNOG00000038943	0.216020566950839
ENSRNOG00000059504	-0.215974603407616
ENSRNOG00000026649	-0.21594937223542
ENSRNOG00000051222	0.215919159657466
ENSRNOG00000036841	-0.215831153261187
ENSRNOG00000017893	-0.215802828922624
ENSRNOG00000016617	0.215766609897265
novel.6005	-0.215732858306942
ENSRNOG00000038976	-0.215690449700048
ENSRNOG00000039848	-0.215656912242786
novel.5320	0.215564380577985
ENSRNOG00000017114	-0.215513974388827
ENSRNOG00000046864	0.215404657775271
ENSRNOG00000001701	0.215397476754775
ENSRNOG00000057852	0.215380456666004
ENSRNOG00000054620	-0.215308656194276
ENSRNOG00000052607	-0.215235014627488
ENSRNOG00000013727	-0.215148033837623
ENSRNOG00000041492	-0.215136165086485
ENSRNOG00000051304	0.215093612829103
ENSRNOG00000055308	-0.215026129584639
ENSRNOG00000031576	0.215008733650354
ENSRNOG00000013419	0.214961692649853
novel.12346	-0.214867267569447
ENSRNOG00000027410	0.214864568997166
ENSRNOG00000010890	0.214787717921888
novel.12634	-0.214769035993206
novel.11062	-0.214727568110886
novel.4030	-0.214715561018115
ENSRNOG00000009783	0.214703471263657
ENSRNOG00000022239	0.214674303967763
ENSRNOG00000015003	-0.214668386703906
novel.9046	-0.214625364331154
ENSRNOG00000013250	0.214585650694579
ENSRNOG00000010883	0.214557632921953
ENSRNOG00000037449	0.21451141090647
ENSRNOG00000060626	-0.214418341066888
ENSRNOG00000049232	0.214375792892492
ENSRNOG00000033531	-0.21435692869043
ENSRNOG00000005492	-0.214222248830353
ENSRNOG00000032539	0.214185866489154
ENSRNOG00000003882	-0.214014245347421
ENSRNOG00000021787	0.213964591513373
ENSRNOG00000016429	-0.213938100463087
ENSRNOG00000012280	-0.213923420413749
ENSRNOG00000026060	-0.213864218179181
ENSRNOG00000045924	0.213863264629712
ENSRNOG00000008346	0.213836389311747
novel.7771	-0.213834233281326
ENSRNOG00000007281	0.213736143041602
ENSRNOG00000015347	0.213708483966682
ENSRNOG00000043219	-0.213705718787887
ENSRNOG00000020583	0.213683624021265
ENSRNOG00000021087	0.213671362636752
ENSRNOG00000010610	0.213604905960755
ENSRNOG00000040242	0.213527655852729
ENSRNOG00000056474	-0.213527356335411
ENSRNOG00000006112	0.213416031239499
ENSRNOG00000037080	0.213410340740634
novel.1289	-0.213211998448806
ENSRNOG00000017899	0.213155766383269
ENSRNOG00000032130	-0.213080191799808
ENSRNOG00000032778	-0.213035545624511
novel.7456	-0.212991040932737
ENSRNOG00000009514	-0.212990912212615
ENSRNOG00000005393	0.212689356749976
ENSRNOG00000014152	-0.212672713003995
ENSRNOG00000060087	0.212653455597969
ENSRNOG00000053460	0.212517530009248
ENSRNOG00000021198	0.212359443694167
ENSRNOG00000047132	-0.21230201568104
ENSRNOG00000013216	0.212283671203558
ENSRNOG00000043304	0.212253286654382
ENSRNOG00000039837	-0.212248924740023
ENSRNOG00000023428	-0.212235656233869
ENSRNOG00000037672	-0.212230717332347
ENSRNOG00000016623	-0.212201620233452
ENSRNOG00000025587	-0.212154297654044
ENSRNOG00000058288	-0.212051081420801
novel.5988	-0.212015953243744
ENSRNOG00000012486	0.211995274142466
ENSRNOG00000018770	-0.211948923308578
ENSRNOG00000011439	-0.211948211828431
ENSRNOG00000019586	-0.211923514823529
ENSRNOG00000003310	-0.211916282814583
ENSRNOG00000020182	0.211885028403442
novel.8229	-0.211860992946041
ENSRNOG00000026807	0.211677919749117
ENSRNOG00000025895	0.211501232148123
ENSRNOG00000024799	-0.211500303772736
ENSRNOG00000056036	0.211488353463341
novel.50	0.211424911442298
ENSRNOG00000000815	0.211375640877158
ENSRNOG00000004939	0.211349904611149
ENSRNOG00000026502	0.211306755204106
ENSRNOG00000016883	0.21123916697592
ENSRNOG00000011078	0.21118729139815
ENSRNOG00000061320	-0.211102473374673
ENSRNOG00000042912	0.211078418605982
ENSRNOG00000010534	-0.21102579199499
novel.10529	-0.211025678365359
ENSRNOG00000008116	0.210728443691774
ENSRNOG00000039086	-0.210705071916163
ENSRNOG00000056130	-0.210648762048876
ENSRNOG00000003784	-0.210628634370384
novel.8135	-0.210614166988792
ENSRNOG00000042445	-0.210506707426966
ENSRNOG00000034182	0.210445954251087
ENSRNOG00000029330	-0.210397856341178
ENSRNOG00000001344	0.210367810423486
ENSRNOG00000025145	0.210349561436831
ENSRNOG00000020482	0.210260021360468
ENSRNOG00000003908	0.210186467163816
ENSRNOG00000046132	-0.210181036596308
ENSRNOG00000017912	-0.210164317886059
ENSRNOG00000014819	-0.210071592687074
ENSRNOG00000014357	-0.210027079593516
ENSRNOG00000008165	-0.209992577849365
novel.8945	0.2099275527922
ENSRNOG00000019606	-0.20992470141393
novel.3995	-0.209862011501094
novel.10693	-0.209849843610042
ENSRNOG00000039759	0.209808813456636
novel.982	-0.20973567130562
ENSRNOG00000009629	-0.209660081528936
ENSRNOG00000030058	-0.209625697880425
ENSRNOG00000008190	0.209601693010999
ENSRNOG00000060359	0.20959890689937
novel.7327	-0.209551561515568
ENSRNOG00000000618	-0.209532147760125
ENSRNOG00000002210	0.209509019586921
ENSRNOG00000018762	-0.209481112407606
ENSRNOG00000018937	0.209424785523588
ENSRNOG00000010183	-0.20941263896942
novel.10211	-0.209352886167579
ENSRNOG00000048606	-0.209299029872296
ENSRNOG00000023899	0.209278427793453
ENSRNOG00000053070	-0.209269278071874
ENSRNOG00000010592	-0.209226268605327
novel.2181	0.209204941175107
ENSRNOG00000004076	-0.209183691712023
ENSRNOG00000033654	0.209095248371479
novel.8978	-0.208946098604242
ENSRNOG00000007539	0.208904289959695
ENSRNOG00000001452	-0.208877852111315
ENSRNOG00000015177	0.208853547166607
ENSRNOG00000008978	-0.208814633020966
ENSRNOG00000000808	-0.208784725541946
ENSRNOG00000047516	-0.208587469684091
ENSRNOG00000000485	0.208448660481473
ENSRNOG00000010875	-0.208407465494473
ENSRNOG00000012367	-0.208398355994113
ENSRNOG00000037298	0.208348986402128
ENSRNOG00000009336	-0.208342060791532
ENSRNOG00000027161	0.208304937954908
ENSRNOG00000011278	0.20823993870379
novel.8913	0.208172739571861
novel.4569	0.208074776924536
ENSRNOG00000018971	-0.208055522304017
ENSRNOG00000009288	-0.207882194228626
ENSRNOG00000006548	0.207878299622582
ENSRNOG00000014982	-0.207854036592598
ENSRNOG00000007728	0.207779117673566
ENSRNOG00000054917	-0.207759231639153
ENSRNOG00000017456	-0.207702590278192
ENSRNOG00000018870	-0.207680429464611
ENSRNOG00000029811	0.207655541197783
ENSRNOG00000002171	0.207579140013999
ENSRNOG00000007271	-0.207564941630801
novel.5453	-0.207558772774811
ENSRNOG00000006255	-0.207544390451578
ENSRNOG00000027770	0.207508375489525
novel.6016	0.207465576557754
ENSRNOG00000022910	0.207394108036461
ENSRNOG00000042787	0.207393988903245
ENSRNOG00000009322	-0.207328865544929
novel.12351	0.20731412712669
ENSRNOG00000001425	-0.207293219229075
ENSRNOG00000052389	0.207210129855208
ENSRNOG00000000195	-0.207158160482519
ENSRNOG00000055506	0.207088643233955
ENSRNOG00000032546	-0.207039786072118
ENSRNOG00000019069	-0.207015617018666
ENSRNOG00000060617	0.206976029938458
novel.3233	0.20696838992215
ENSRNOG00000013949	0.206940997361276
ENSRNOG00000015340	0.206898104485947
ENSRNOG00000026415	0.206882369940455
ENSRNOG00000030151	-0.206872678213739
ENSRNOG00000050794	0.206871304751324
ENSRNOG00000009580	-0.2067879267174
ENSRNOG00000001151	-0.206757607826883
novel.239	-0.206665616861089
novel.5704	-0.206570697721309
ENSRNOG00000057201	-0.206558142988783
ENSRNOG00000002052	0.206552426754094
ENSRNOG00000049213	-0.206551291850029
novel.11980	-0.206548301851529
ENSRNOG00000008362	0.206538195489817
ENSRNOG00000052831	-0.206523302437914
novel.7600	-0.206494443496956
ENSRNOG00000015972	-0.206436986476829
ENSRNOG00000042237	-0.206382751842265
ENSRNOG00000054411	0.206320474888023
novel.3225	-0.206287775645083
ENSRNOG00000008619	0.206271669614061
novel.6945	-0.206255426217703
novel.10823	-0.206189670810989
ENSRNOG00000001229	0.206102135190894
novel.9984	-0.206069628311221
ENSRNOG00000029244	0.206021139115165
ENSRNOG00000059428	0.206017102059654
ENSRNOG00000012481	0.206013429336771
ENSRNOG00000019751	0.206009673752951
novel.3347	-0.205947257618618
ENSRNOG00000008078	-0.205901913838546
novel.11412	0.205884649338535
novel.4295	-0.205866110676018
ENSRNOG00000000108	0.20586124519687
ENSRNOG00000016983	-0.205793484907131
ENSRNOG00000018860	0.205665201329455
ENSRNOG00000053560	-0.205641725135692
ENSRNOG00000047244	-0.205550354128336
ENSRNOG00000027400	-0.205470797952245
ENSRNOG00000056212	0.205386307923741
ENSRNOG00000016854	-0.205369543553875
novel.6229	-0.205311056789508
novel.11654	0.205191914254431
ENSRNOG00000007688	-0.205179626993212
ENSRNOG00000047321	0.205078689184415
ENSRNOG00000021434	0.205012273865393
novel.11850	0.204981273422873
ENSRNOG00000055496	0.204964122723998
ENSRNOG00000045771	-0.204943857558002
novel.9328	0.204766482682784
ENSRNOG00000003038	0.204755870173302
ENSRNOG00000017669	0.204736119392724
ENSRNOG00000020009	0.204654096348693
ENSRNOG00000005953	0.204652494075626
novel.598	-0.204625634784342
ENSRNOG00000023262	-0.20454296259136
ENSRNOG00000053811	-0.204443080223898
ENSRNOG00000038322	-0.204398786945491
ENSRNOG00000035636	-0.204349391905927
ENSRNOG00000019387	0.20427277588565
ENSRNOG00000010914	0.204269331431101
ENSRNOG00000020812	0.204182478754701
ENSRNOG00000018836	0.204097810846966
ENSRNOG00000019176	-0.204067015972619
ENSRNOG00000022807	0.204060906463084
ENSRNOG00000001369	0.203926281858048
ENSRNOG00000042776	0.203918231271423
ENSRNOG00000038600	-0.203917151291035
novel.2796	0.203855400797607
ENSRNOG00000024264	-0.203662518852385
ENSRNOG00000008748	0.203572751559164
ENSRNOG00000014653	0.203527138743635
ENSRNOG00000049099	0.203526058571796
ENSRNOG00000001868	-0.203477309578327
novel.11681	-0.203440684781871
ENSRNOG00000000281	0.203394698601223
ENSRNOG00000007078	-0.203373415507223
ENSRNOG00000014722	-0.203360021738554
ENSRNOG00000026050	-0.203315509895636
novel.9926	0.203306405783022
ENSRNOG00000022071	-0.203241800782372
ENSRNOG00000007046	0.203237364436662
ENSRNOG00000048462	0.203235830564281
ENSRNOG00000024543	-0.203152523601926
ENSRNOG00000007387	-0.203036500611043
novel.7421	0.203021411504009
ENSRNOG00000017137	0.202990764202921
ENSRNOG00000053055	0.202980993964795
ENSRNOG00000006178	-0.202969713437371
ENSRNOG00000018765	-0.202934032911744
novel.10151	0.202889431893121
novel.8902	-0.20285760359854
ENSRNOG00000023023	0.202807772321865
ENSRNOG00000016411	0.202676475170913
ENSRNOG00000053269	0.202654501254667
ENSRNOG00000000412	-0.202560382626904
ENSRNOG00000017654	0.202511930665365
ENSRNOG00000033916	-0.202409685156341
novel.9563	0.202380404832184
ENSRNOG00000020081	0.202367799390547
ENSRNOG00000014645	0.202323042731413
novel.5889	-0.202322888418303
ENSRNOG00000013282	-0.202312497774585
novel.12667	-0.202259407215609
novel.4749	0.202244314887323
ENSRNOG00000001289	0.202242895979646
ENSRNOG00000010747	0.202207596657028
novel.6822	0.202174103720074
novel.6969	0.202152734596557
ENSRNOG00000006738	-0.202016900659639
ENSRNOG00000011260	0.201963049570872
ENSRNOG00000009299	-0.20195835495802
ENSRNOG00000018230	-0.201933875271115
ENSRNOG00000059276	-0.201780940881966
ENSRNOG00000012470	-0.20176352494825
ENSRNOG00000037435	-0.201677119817321
ENSRNOG00000024829	-0.201586690103253
ENSRNOG00000046969	-0.201506475774378
novel.6677	0.201450886353237
ENSRNOG00000050490	-0.201353214726131
novel.1877	-0.201349164377362
ENSRNOG00000000924	-0.201297202528366
ENSRNOG00000010489	-0.201227026598057
ENSRNOG00000019884	0.201210914767701
ENSRNOG00000030715	0.201170684265357
ENSRNOG00000022060	-0.201101606238673
ENSRNOG00000013662	-0.20103843538933
ENSRNOG00000015196	-0.201026789928174
novel.3579	0.200994557324774
ENSRNOG00000038375	0.200972652086851
ENSRNOG00000001107	0.200970554018035
ENSRNOG00000047019	0.200810617544125
ENSRNOG00000014481	-0.200794790423545
novel.2424	-0.200779212884109
ENSRNOG00000007164	0.200670905369297
ENSRNOG00000028384	0.200618634009714
ENSRNOG00000049814	-0.200590496477664
ENSRNOG00000025327	-0.200481323823954
ENSRNOG00000004500	-0.200344678294653
ENSRNOG00000010362	0.20033960321954
ENSRNOG00000046973	-0.200330271339692
ENSRNOG00000005417	0.200271232391863
ENSRNOG00000046049	0.200270274144705
novel.1196	-0.20019977160854
ENSRNOG00000006002	-0.200059418109679
novel.1322	0.200027761061108
ENSRNOG00000008680	0.199933923100753
novel.3749	-0.199931475526775
ENSRNOG00000002711	-0.199925041513837
ENSRNOG00000046667	-0.19991721647788
ENSRNOG00000028648	-0.19989808573504
novel.4630	-0.199778391307526
novel.8503	-0.199735017166045
ENSRNOG00000013838	-0.199593954167247
ENSRNOG00000025142	0.19957725237297
novel.4422	0.199531933422771
ENSRNOG00000006264	-0.19947064755787
ENSRNOG00000012176	-0.199445250343025
ENSRNOG00000003720	0.199335332557432
novel.4429	0.199238542930468
novel.4199	-0.199235307497866
ENSRNOG00000033192	-0.199141054521515
ENSRNOG00000021560	0.199115127386424
novel.7678	-0.199104045464749
ENSRNOG00000061051	0.199073214015825
ENSRNOG00000001584	0.199048149807516
novel.8133	0.199030337164904
novel.7556	-0.19900950226569
ENSRNOG00000000529	-0.199001321063519
ENSRNOG00000037462	-0.198940523299703
ENSRNOG00000037310	-0.19888034423491
novel.7545	-0.198807841709306
ENSRNOG00000011654	-0.198712334367693
ENSRNOG00000027592	0.198702953394482
ENSRNOG00000043143	-0.198685502035996
ENSRNOG00000018282	-0.198661567556512
ENSRNOG00000061450	-0.198638266740416
ENSRNOG00000005433	-0.198507658550228
ENSRNOG00000015157	-0.198498654178161
novel.10066	0.198471263051765
ENSRNOG00000040384	-0.198438218232505
ENSRNOG00000007673	-0.198430457270304
ENSRNOG00000012122	-0.198271639307711
ENSRNOG00000017557	-0.198246969431676
ENSRNOG00000017901	0.198033322912607
ENSRNOG00000004639	-0.197980493107518
ENSRNOG00000001478	0.197862614924572
novel.6566	0.197860646722545
ENSRNOG00000039107	0.197825472507166
ENSRNOG00000060753	0.197820024831644
novel.9008	0.197805848997679
ENSRNOG00000003947	-0.197776246541148
ENSRNOG00000026162	-0.197774744194732
ENSRNOG00000013301	0.197716819815683
novel.11090	0.197675151548949
ENSRNOG00000005067	0.197652941125088
novel.1624	0.1976097034436
novel.12119	-0.197560221493196
ENSRNOG00000057939	0.197554282916218
ENSRNOG00000028837	-0.197521709163416
ENSRNOG00000021735	-0.197515067418242
ENSRNOG00000050600	-0.197498154112554
ENSRNOG00000024061	0.19739556845452
ENSRNOG00000013320	0.197366568378049
novel.901	0.197322438109292
novel.6582	-0.197276588937278
ENSRNOG00000051563	0.197175838643263
ENSRNOG00000010146	-0.197085245653923
ENSRNOG00000022724	-0.197079745618079
novel.7747	-0.197025084631752
ENSRNOG00000042411	-0.196942937593434
novel.7836	-0.196929837731069
ENSRNOG00000029292	0.196892170202744
ENSRNOG00000011478	0.196854750898228
ENSRNOG00000006519	0.196817898727783
ENSRNOG00000004258	-0.196789192917282
ENSRNOG00000055952	0.196780183541883
